name,latitude,longitude,room type,price,reviews per month
"Entire Unit 2BR+bathroom, 20min to Manhattan",40.7369,-73.87613,Entire home/apt,120,4.36
Great for La Guardia airport guests.,40.76224,-73.8766,Private room,40,4.36
Heart of Manhattan. Just renovated home!,40.76109,-73.98261,Entire home/apt,200,4.36
Crown Heights Classic,40.67074,-73.94896,Entire home/apt,125,4.36
Designer's Beautiful 2BR Apartment in NOLITA/SOHO,40.72233,-73.99574,Entire home/apt,2990,4.36
Romantic Garden Floor For Two or Big Groups,40.67076,-73.94876,Entire home/apt,183,4.36
Perfect location for NYC getaway,40.71648,-73.94452,Entire home/apt,110,4.36
Sunny apartment with piano + yard!,40.69898,-73.94705,Entire home/apt,85,4.36
Gorgeous Brownstone Studio @ Central Park West,40.78579,-73.97148,Entire home/apt,150,4.36
Bright Beautiful 4BDRM Triplex Loft Best Area,40.7184,-73.98719,Entire home/apt,692,4.36
Beautiful Room 30 minutes to Manhattan,40.87,-73.90129,Private room,39,4.36
Spacious 3 bed suite next to transit NYC,40.83397,-73.94541,Private room,35,4.36
Lovely Spacious Apt close to Manhattan & Airports,40.73643,-73.91886,Entire home/apt,115,4.36
CHARMING BEDROOM❤️HEART OF BROOKLYN,40.69929,-73.93602,Private room,55,4.36
Clean and warm place,40.76247,-73.86092,Private room,55,4.36
Convenient & Cozy Upper West Side 2 Beds Apartment,40.80238,-73.96737,Entire home/apt,140,4.36
Luxury Condo Steps Away From Hudson Yards NYC,40.74999,-74.00205,Entire home/apt,195,4.36
Fantastic Duplex LOFT 2BED/1.5BATH by Metro,40.7447,-73.97959,Entire home/apt,299,4.36
Charming East Village 1 Bedroom Apt close to all,40.72791,-73.98485,Entire home/apt,150,4.36
Minimalist House,40.75246,-73.87505,Entire home/apt,79,4.36
"Charming, Airy 2 Bedroom Brownstone in Bed-Stuy",40.68419,-73.92217,Entire home/apt,135,4.37
LaGuardia Room with Private Entrance(1),40.7582,-73.87656,Private room,50,4.37
Large Brooklyn Apt Artsy & Centric,40.69836,-73.93521,Entire home/apt,98,4.37
NYC Fantastic Apartment (very quiet &private bath),40.76637,-73.98342,Private room,165,4.37
Bright & Sunny 2-Bed - Bushwick/Bed-Stuy Border!,40.68735,-73.9196,Entire home/apt,165,4.37
Cozy Well-Furnished Home in the Heart of Harlem,40.81749,-73.94315,Private room,110,4.37
Private Studio Apartment in a Historic Brownstone,40.80842,-73.95568,Private room,158,4.37
Modern Spacious and Sunny Place,40.68628,-73.91523,Entire home/apt,100,4.37
Contemporary bedroom in brownstone with nice view,40.68279,-73.9117,Private room,0,4.37
Beautiful Spacious  Studio Apartment,40.68548,-73.93805,Entire home/apt,96,4.37
Cozy and Spacious Studio in Columbus Circle,40.76914,-73.98757,Entire home/apt,180,4.37
Cozy Bedroom Full of Sunshine,40.74286,-73.89163,Private room,50,4.37
Cozy Room Great Price in Bushwick Bklyn! (Suite 2),40.68796,-73.90781,Private room,45,4.37
Your private studio in Manhattan,40.83235,-73.94117,Entire home/apt,96,4.37
Luxury Apartment walk to Central Park Javits,40.76942,-73.99163,Private room,120,4.37
Sonder | Stock Exchange | Sleek 3BR + Sofa Bed,40.70748,-74.01042,Entire home/apt,451,4.37
"Gorgeous, Luxurious, Modern Apt in Williamsburg!",40.70713,-73.94537,Entire home/apt,150,4.38
"Near LGA, Citifield, US Open Tennis",40.76578,-73.86424,Private room,60,4.38
One bedroom apartment,40.76623,-73.90911,Entire home/apt,99,4.38
Entire Loft with Private Bath in Queens,40.76589,-73.79449,Entire home/apt,89,4.38
"Private, elegant, apartment with beautiful garden",40.6413,-73.9236,Entire home/apt,100,4.38
(☆☆☆☆☆) New ultra-modern 1 bedroom apartment,40.76234,-73.91991,Entire home/apt,150,4.38
Oasis in East Flatbush,40.64322,-73.93745,Entire home/apt,89,4.38
Plant Vibes Private Bedroom,40.68791,-73.92256,Private room,45,4.38
Lovely villa,40.67193,-73.93003,Entire home/apt,125,4.38
Brooklyn Apartment,40.68563,-73.91988,Entire home/apt,89,4.38
Williamsburg Charming 2 Bedrooms/2 full Baths,40.71416,-73.96191,Entire home/apt,249,4.38
"Peaceful Apartment steps from Manhattan, Airports",40.74951,-73.90787,Entire home/apt,110,4.38
Cool Vibes at Ace’s High End Apt.,40.63168,-73.90895,Entire home/apt,114,4.38
Eddies place #2,40.53982,-74.1728,Entire home/apt,75,4.38
Quite and cozy room in Manatthan,40.79795,-73.93448,Private room,77,4.38
Spacious and bright — Ft. Greene — best location,40.68966,-73.97311,Private room,125,4.38
COZY APARTMENT IN LUXURY BUILDING,40.69847,-73.92478,Entire home/apt,225,4.38
Beautiful private suite-like 2FL apt. West Village,40.73433,-74.00588,Entire home/apt,250,4.39
Privacy in Unique  Shipping Container Home,40.70841,-73.9539,Private room,120,4.39
Charming Manhattan-Midtown Studio,40.75259,-73.97061,Entire home/apt,129,4.39
Sunlight Suite,40.73564,-74.00303,Entire home/apt,300,4.39
New York City Getaway; very close to LGA,40.76777,-73.87733,Entire home/apt,76,4.39
Central Park and Museum mile Privarte room 105th.,40.79383,-73.94968,Private room,85,4.39
Private Room in Beautiful Soho NYC,40.728,-74.00265,Private room,110,4.39
Elegant and Comfortable Home Away from Home in UES,40.78723,-73.94956,Private room,100,4.39
Notorious  -_-  15R,40.72316,-73.98703,Private room,55,4.39
Hard to Find!!! Entire private floor and 2 baths,40.72042,-73.98414,Private room,159,4.39
"Hamilton Hts Beauty, Manhattan 1 BR",40.82863,-73.94358,Entire home/apt,155,4.4
"Newly Renovated; 2BR, 1BA, Kitchen + Living Rm",40.69487,-73.93665,Entire home/apt,389,4.4
Times Square Luxe Studio with Amazing Amenities,40.76557,-73.98949,Entire home/apt,200,4.4
"Ping Pong Paradise in Brooklyn, Close to metro!!!",40.69049,-73.93014,Entire home/apt,124,4.4
*Spacious NYC gem* Direct train to central sights!,40.87634,-73.90948,Entire home/apt,110,4.4
Beautiful 420-Friendly Private Bedroom & Bath,40.66094,-73.94535,Private room,65,4.4
The Sweet Suite,40.66207,-73.74986,Entire home/apt,101,4.4
Elegant 2bdrm home in Midtown!,40.74223,-73.98286,Entire home/apt,299,4.4
"Bed&Bushwick | Clean & Chic Apt, Close to Subway",40.6954,-73.92723,Entire home/apt,115,4.4
"Comfort room A in upper west side NY, Columbia",40.81548,-73.95931,Private room,80,4.4
"Dvine Home,  5 Minutes from JFK, FREE parking",40.67546,-73.7974,Entire home/apt,65,4.4
Cozy/Private Room in Park Slope,40.66005,-73.99316,Private room,59,4.4
Split level entire 2Bedroom Apt.,40.76258,-73.86855,Entire home/apt,95,4.4
Charming & Cool Bushwick 2 Bedroom,40.68502,-73.90883,Entire home/apt,145,4.41
Sunny 2 bdrm Park Slope Apt w/ Yard 3min to Subway,40.666,-73.9902,Entire home/apt,210,4.41
Beautiful two bedroom apartment in Manhattan NYC,40.84334,-73.9405,Entire home/apt,130,4.41
Quaint Studio Space,40.6697,-73.88407,Entire home/apt,70,4.41
Mia Suite East Village-free Street Parking+wifi,40.73075,-73.98114,Entire home/apt,150,4.41
"3BR renovated private apartment, prime Park Slope!",40.67469,-73.98368,Entire home/apt,229,4.41
Studio apartment in Sunset park,40.64459,-73.99951,Entire home/apt,100,4.41
Homely ROOM IN BROOKLYN,40.70173,-73.9073,Private room,60,4.41
J & G Comfort Cove: Feel of luxury and tranquility,40.63031,-73.89618,Entire home/apt,140,4.41
Gorgeous 2BR Apartment in Manhattan Center,40.74125,-73.98125,Entire home/apt,294,4.41
Gorgeous 2BR Apartment in East Village,40.72608,-73.98161,Entire home/apt,348,4.41
Elegant Private Studio - Town House,40.80663,-73.94991,Private room,90,4.42
New York City Private Room near Metro,40.85494,-73.93179,Private room,75,4.42
Townhouse Bonus Room w/Private Bath,40.68024,-73.96658,Private room,89,4.42
❤️FAB APT WITH PRIVATE GARDEN NEAR CENTRAL PARK!,40.79437,-73.97152,Entire home/apt,165,4.42
Private Hell's Kitchen Two person room,40.76179,-73.99403,Private room,110,4.42
RENOVATED/BEST LOCATION in MIDTOWN,40.75921,-73.97361,Private room,250,4.42
"Super Cute, Cozy, Sun-filled And Private",40.69821,-73.8974,Entire home/apt,60,4.42
@ AMAZING ROOM @ TIMES SQUARE @ BEST LOCATION @,40.76109,-73.99305,Private room,135,4.42
Garden mini apt minutes from Manhattan (studio),40.71089,-73.85384,Entire home/apt,60,4.42
Your Sanctuary in the city,40.71179,-73.9387,Private room,60,4.42
"Prime area locate in Little Italy, Nolita, Soho.",40.72246,-73.99549,Entire home/apt,228,4.42
Private Room in the Heart of Greenpoint,40.73487,-73.95789,Private room,75,4.43
Garden Apartment with Private Entry,40.68084,-73.94779,Entire home/apt,115,4.43
Location!! Welcome to my Lovely Home.,40.72738,-74.00018,Private room,79,4.43
Classic NYC House - Large 3-Bed 2-Bath Apartment,40.74075,-73.92619,Entire home/apt,115,4.43
Beautiful Bed-Stuy Room,40.68865,-73.93684,Private room,29,4.43
Beautiful Super Cozy Studio,40.68744,-73.94905,Entire home/apt,95,4.43
Originally Maxs Kansas City Historic UnionSqr Loft,40.73591,-73.98744,Entire home/apt,540,4.43
A Lovely 1 Bedroom Apartment Near Transportation !,40.65145,-73.94553,Entire home/apt,120,4.43
Private Suite in NYC 15 minutes to Times Square,40.74648,-73.91919,Private room,60,4.43
**Summer in SugarHill Manhattan is VERY Sweet**,40.82476,-73.94332,Entire home/apt,173,4.43
Josh & Charlotte's Place,40.69361,-73.93441,Private room,49,4.43
Grand Suite in Historic Brownstone,40.67166,-73.94674,Entire home/apt,115,4.43
Midtown Manhattan - 3BR/1BA near Empire State,40.74734,-73.98049,Entire home/apt,575,4.43
Cozy Brooklyn Home close to the train! Non smoking,40.67212,-73.86991,Entire home/apt,125,4.43
"Newest,sunny,room with separate entrance & balcony",40.57921,-73.96419,Private room,85,4.43
"Comfort room in Downtown NY, Two Bridges,Chinatown",40.71304,-73.99484,Private room,89,4.43
Hip Historic Brownstone Apartment with Backyard,40.67592,-73.94694,Entire home/apt,99,4.44
CHIC Apt in TRENDY East Village,40.72849,-73.98041,Entire home/apt,249,4.44
Confortable and private room.,40.70007,-73.94338,Private room,75,4.44
Quiet Soho/Nolita Garden Alcove Studio,40.72176,-73.99424,Entire home/apt,180,4.44
Brooklyn at its Best!,40.65966,-73.95601,Private room,85,4.44
3 BDR APT AND ROOFTOP ONE TRAIN STOP TO MANHATAN,40.71047,-73.96311,Entire home/apt,315,4.44
Spacious private room with private bathroom,40.73862,-73.79184,Private room,55,4.44
Newly renovated 2 bedroom with FREE WIFI,40.7612,-73.8214,Entire home/apt,120,4.44
The Stockholm Suite (2 min to subway),40.81222,-73.94667,Entire home/apt,245,4.44
Lenox Suit Hotel Themed Studio,40.81865,-73.93684,Entire home/apt,80,4.44
Small Room in the great neighborhood ofPark Slope,40.6602,-73.98244,Private room,42,4.44
Apt. 2nd Floor (A)   2/4 Guest,40.70982,-73.95609,Entire home/apt,125,4.44
Gorgeous Sunny Studio step away from Central Park,40.76996,-73.9576,Entire home/apt,138,4.44
Brand New Cozy Apt Upper West Manhattan,40.80098,-73.96025,Private room,99,4.44
"Private Studio, 5 minutes from JFK",40.67189,-73.77769,Entire home/apt,65,4.44
"Penthouse studio- clean, A+ location. Park&Cafe :)",40.72291,-73.9487,Entire home/apt,122,4.44
"Newly Renovated 3BR Apt,Minutes away from SI Ferry",40.62692,-74.1299,Entire home/apt,109,4.44
Margarita's Room # 2 A unos minutos del JFK y LGA,40.69433,-73.83114,Private room,58,4.44
Shared Room and Exp Heart of Manhattan,40.76661,-73.99082,Shared room,85,4.44
Cozy 2 Bedroom in Luxury Building,40.74624,-73.9725,Entire home/apt,299,4.44
Madinina 2,40.81454,-73.94424,Private room,55,4.44
15 min to Manhattan ENTIRE 1 big Br. APARTMENT,40.74701,-73.89395,Entire home/apt,96,4.44
Mini mansion,40.62094,-74.02422,Entire home/apt,100,4.44
Hotel-like Small PrivateRoom Single Bed 25 Min NYC,40.73759,-73.89704,Private room,35,4.44
"Bright & spacious room, 2 minutes to subway!",40.67067,-73.95693,Private room,70,4.45
D Rm 12 Sgl Pensione-like Hrt of Bk,40.68347,-73.97971,Private room,72,4.45
One Bedroom Apartment- Only 15 min to Time Square!,40.74399,-73.89817,Entire home/apt,87,4.45
Superhost HUGE Room+Private Bath -Yankee Stadium,40.83173,-73.92824,Private room,75,4.45
"1 Br Garden Apt own Pvt space in St.Albans,Queens",40.70644,-73.76072,Entire home/apt,80,4.45
G&G Brooklyn Palace,40.65924,-73.94959,Entire home/apt,125,4.45
Beautiful 3 BR Midtown East! Clean & Chic!!,40.74528,-73.97901,Entire home/apt,412,4.45
Gorgeous 3BR Penthouse Murray Hill,40.74481,-73.97879,Entire home/apt,412,4.45
Heart of Harlem,40.80672,-73.94993,Private room,70,4.45
A Spacious & Blissful Stay in Queens!!!,40.66014,-73.7582,Entire home/apt,175,4.45
TINY ROOM FOR ONE PERSON,40.82065,-73.95483,Private room,35,4.45
Large 1 bdrm free while musician owner is on tour,40.80134,-73.96897,Entire home/apt,120,4.45
Cozy Chelsea Apartment,40.74855,-74.00074,Shared room,65,4.45
"Clean Private Bedroom on Lower East Side,Manhattan",40.72125,-73.99272,Private room,69,4.46
Park Slope center Garden Studio  ,40.66812,-73.98303,Entire home/apt,140,4.46
private bathroom and balcony,40.68769,-73.91377,Private room,55,4.46
Manhattan Townhome Garden Apartment,40.82993,-73.9435,Entire home/apt,201,4.46
The Absolute Best Location in NYC – Priv. Bedroom,40.74286,-73.95417,Private room,61,4.46
Luxury Tiny house • Ohka,40.86144,-73.86427,Entire home/apt,79,4.46
Queens Village relaxing place,40.70601,-73.73737,Entire home/apt,67,4.46
Clean Room right by Columbus Circle / Central Park,40.76601,-73.98651,Private room,90,4.46
Cozy Room With Big Comfortable Bed!,40.79368,-73.93492,Private room,95,4.46
Your Home Away From Home,40.8689,-73.88552,Entire home/apt,98,4.46
"Luxury home, 2700 sq ft, 20 m to airports/City/LI!",40.71894,-73.78188,Entire home/apt,250,4.46
Modern Gramercy Park/NoMad Flat near Union Square,40.73882,-73.98291,Entire home/apt,219,4.46
3 Bedroom Spacious Apartment,40.80143,-73.91353,Entire home/apt,115,4.46
Charming Carroll Gardens 2 BR,40.68047,-73.99594,Entire home/apt,209,4.47
COZY Brooklyn Apartment 20 minutes to City,40.68696,-73.91382,Entire home/apt,75,4.47
Awesome room in heart of midtown!,40.76338,-73.98911,Private room,120,4.47
Brooklyn Beauty!!,40.66556,-73.88323,Entire home/apt,115,4.47
Spacious bedroom in Brooklyn - Great for couples!,40.63255,-73.97324,Private room,48,4.47
Swim in Garden Pond near City & JFK,40.66201,-73.84084,Entire home/apt,80,4.47
New 2-Bedrooms on Grymes Hill,40.61758,-74.09112,Entire home/apt,110,4.47
"Avenue L,  your Home away from Home.",40.64175,-73.89228,Entire home/apt,100,4.47
A room for rest before you wander,40.6746,-73.9474,Entire home/apt,90,4.47
Charming Times Square Midtown One Bedroom!,40.7617,-73.98882,Private room,85,4.47
Fuhgettaboutit! No hidden fees+HBOShowtime-1 guest,40.64251,-73.93926,Private room,50,4.47
PERFECTLY LOCATED PRIVATE APARTMENT - AFFORDABLE,40.81252,-73.95096,Entire home/apt,211,4.47
3 Bedroom Artist Loft in Williamsburg Prime,40.71565,-73.95837,Entire home/apt,223,4.47
★Single Room in Backpackers Accommodation★,40.70908,-73.95663,Private room,55,4.47
"Beautiful, Comfortable Studio",40.7545,-73.97067,Entire home/apt,260,4.47
Lower East side/Soho/Chinatown room fits 3 people,40.71958,-73.9905,Private room,123,4.47
"Cozy Studio in Manhattan, Upper East Side",40.77064,-73.95606,Entire home/apt,250,4.47
Lovely Studio in Flushing/kew Garde,40.74024,-73.83105,Private room,68,4.48
Recently renovated private floor,40.73633,-73.92641,Entire home/apt,125,4.48
Stay here and love Williamsburg!!,40.70894,-73.94554,Entire home/apt,150,4.48
Private Room in Gorgeous Loft!  (no cleaning fee),40.70724,-73.91228,Private room,80,4.48
Fab Studio Apt Nr Barclays Centre Off Road Parking,40.68066,-73.96696,Entire home/apt,136,4.48
LIC Room w/ Clean & Comfy Amenities + 6 Trains,40.7495,-73.93676,Private room,100,4.48
Time square/ Bryant park,40.75205,-73.98564,Entire home/apt,170,4.48
Charming Boerum Hill Private 2 Bdrm Apt,40.68418,-73.98373,Entire home/apt,250,4.48
Huge Room in East Harlem on Madison Avenue,40.8009,-73.94333,Private room,60,4.48
Charming Garden Apartment in Brooklyn Brownstone,40.68156,-73.92036,Entire home/apt,149,4.48
2BR Apartment in Manhattan - 8m from Times Square,40.75607,-73.9941,Entire home/apt,200,4.48
Chic Brand New Maisonette 2BR in Greenpoint,40.73291,-73.95989,Entire home/apt,139,4.48
Warm little building 温馨小筑 따뜻한 작은 건물 G,40.73888,-73.8206,Private room,45,4.48
"Ideal loc, 2 bedroom apt, East Village, Union Sq",40.73268,-73.98399,Entire home/apt,199,4.48
Bedroom near train station,40.74796,-73.88399,Private room,42,4.48
Rooftop Terrace Penthouse 2 Bed Near Central Park,40.76347,-73.98776,Entire home/apt,420,4.48
Hotel-like Cottage Private Room KING Bed 25min NYC,40.73763,-73.89533,Private room,50,4.48
Large Garden Apartment,40.68374,-73.98558,Entire home/apt,145,4.49
15 Mins to Times Square & Manhattan-3 Bedroom Apt.,40.7388,-73.92327,Entire home/apt,204,4.49
Cozy Private Room #2 Two Beds Near JFK and J Train,40.69546,-73.85062,Private room,38,4.49
Serene & Clean Cuartito with Garden View,40.72948,-73.94918,Private room,56,4.49
Elegant Private Room in Midtown West,40.75832,-73.99179,Private room,129,4.49
Clean homey renovated convenient 15m to Manhattan,40.7463,-73.91388,Private room,60,4.49
Peaceful Home in Brooklyn Close to Manhattan,40.67218,-73.94087,Entire home/apt,93,4.49
Sunny East Village 3/2 Apt in Prime Location!,40.72574,-73.98272,Entire home/apt,600,4.49
Beach Bungalow 2 Bedroom,40.58773,-73.81367,Entire home/apt,325,4.49
Eco Chic King Size Bedroom in Amazing Neighborhood,40.68581,-73.99586,Private room,80,4.49
Perfect location two bedroom beautifully furnished,40.72725,-74.00128,Entire home/apt,350,4.49
Garden Apartment on Prettiest Street in NYC,40.83385,-73.94013,Entire home/apt,189,4.49
Sweet Spot! 2 rooms w/ PRIVATE ENTRANCE in BK!,40.64168,-73.95026,Private room,59,4.49
Recently Renovated 2 Bed Apartment In Williamsburg,40.70787,-73.95501,Entire home/apt,160,4.49
Cute Bedroom in Heart of Bushwick (A/C provided),40.69665,-73.92714,Private room,65,4.49
Modern & Spacious 3 Bedroom  Apt in Times Square,40.75961,-73.98844,Entire home/apt,295,4.49
Glorious Bedstuy: Large room with a work station.,40.69433,-73.9432,Private room,60,4.49
